timestamp,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,symbol
2024-02-25,381.60000000,391.00000000,377.60000000,388.50000000,643002.67100000,2024-02-25 23:59:59.999,247170192.04340000,254167,323037.56800000,124237693.01900000,BNBUSDT
2024-02-26,388.50000000,404.90000000,382.00000000,401.60000000,1196262.20400000,2024-02-26 23:59:59.999,470452539.82880000,439494,603448.97400000,237386073.85520000,BNBUSDT
2024-02-27,401.50000000,403.70000000,389.60000000,394.60000000,915873.07300000,2024-02-27 23:59:59.999,364167988.71860000,359085,453326.35900000,180285597.17770000,BNBUSDT
2024-02-28,394.60000000,427.30000000,394.10000000,414.60000000,1348008.99500000,2024-02-28 23:59:59.999,552001541.86410000,632216,683791.98000000,280131088.27020000,BNBUSDT
2024-02-29,414.70000000,419.70000000,391.10000000,399.40000000,1146024.36200000,2024-02-29 23:59:59.999,469627729.07480000,580983,525888.68300000,215574904.49180000,BNBUSDT
2024-03-01,399.30000000,408.60000000,398.80000000,407.40000000,586580.61100000,2024-03-01 23:59:59.999,237860266.13380000,311204,285002.92800000,115581867.38900000,BNBUSDT
2024-03-02,407.40000000,414.80000000,405.80000000,410.90000000,590018.54300000,2024-03-02 23:59:59.999,241430398.07420000,317270,291005.33900000,119093267.22620000,BNBUSDT
2024-03-03,410.90000000,416.80000000,402.20000000,414.50000000,838274.34600000,2024-03-03 23:59:59.999,344938583.21170000,383839,415127.00600000,170878289.81820000,BNBUSDT
2024-03-04,414.50000000,423.80000000,410.60000000,418.40000000,1045414.00100000,2024-03-04 23:59:59.999,436000270.40030000,477914,512280.83100000,213699810.30190000,BNBUSDT
2024-03-05,418.50000000,427.20000000,356.10000000,394.10000000,2073303.79000000,2024-03-05 23:59:59.999,842880032.16110000,919160,1002333.24000000,407656759.51410000,BNBUSDT
2024-03-06,394.10000000,434.70000000,385.60000000,429.40000000,1804741.11200000,2024-03-06 23:59:59.999,751515764.42240000,770778,909402.51500000,379211335.54990000,BNBUSDT
2024-03-07,429.40000000,476.80000000,423.20000000,474.60000000,1672134.41000000,2024-03-07 23:59:59.999,749769224.13660000,665523,892164.71900000,399906260.09020000,BNBUSDT
2024-03-08,474.60000000,489.60000000,462.50000000,485.80000000,1660311.36100000,2024-03-08 23:59:59.999,791088261.86261200,706558,819263.00800000,390417132.54361200,BNBUSDT
2024-03-09,485.80000000,493.80000000,480.70000000,488.30000000,852029.24100000,2024-03-09 23:59:59.999,414533147.66760000,433520,423776.86700000,206221495.02060000,BNBUSDT
2024-03-10,488.30000000,537.50000000,484.80000000,528.90000000,1944137.08400000,2024-03-10 23:59:59.999,1008148996.34200000,909899,981900.42600000,508822537.79830000,BNBUSDT
2024-03-11,528.90000000,533.80000000,505.50000000,523.00000000,1608146.39700000,2024-03-11 23:59:59.999,837717178.08170000,729133,799348.50500000,416480285.17780000,BNBUSDT
2024-03-12,523.00000000,548.50000000,519.00000000,537.50000000,1924767.68700000,2024-03-12 23:59:59.999,1029803000.13680000,974595,970287.54500000,519132454.83840000,BNBUSDT
2024-03-13,537.40000000,633.50000000,531.70000000,630.50000000,2526002.56400000,2024-03-13 23:59:59.999,1472173679.01330000,1265237,1299773.56000000,757460406.76810000,BNBUSDT
2024-03-14,630.50000000,631.50000000,565.50000000,603.20000000,2119540.30000000,2024-03-14 23:59:59.999,1276710945.00940000,1038297,1024242.99500000,617049992.15530000,BNBUSDT
2024-03-15,603.20000000,635.20000000,540.90000000,632.70000000,3066312.78800000,2024-03-15 23:59:59.999,1801522551.25840000,1365283,1511465.03900000,888741399.14540000,BNBUSDT
2024-03-16,632.70000000,645.20000000,567.20000000,576.40000000,1811838.04200000,2024-03-16 23:59:59.999,1089990828.53250000,1025452,887759.65800000,534198536.32740000,BNBUSDT
2024-03-17,576.40000000,590.50000000,548.60000000,571.70000000,1712920.34100000,2024-03-17 23:59:59.999,984797926.64510000,802297,842602.71800000,484581547.21040000,BNBUSDT
2024-03-18,571.70000000,587.70000000,540.10000000,555.40000000,2284301.81400000,2024-03-18 23:59:59.999,1280062076.32320000,994512,1105043.03300000,619415247.58230000,BNBUSDT
2024-03-19,555.40000000,560.60000000,495.80000000,507.70000000,2551361.51200000,2024-03-19 23:59:59.999,1331115169.02830000,1213572,1264212.90700000,659751785.49360000,BNBUSDT
2024-03-20,507.70000000,559.00000000,500.00000000,556.80000000,1425296.57900000,2024-03-20 23:59:59.999,749188287.30000000,809335,722627.97400000,379956281.89590000,BNBUSDT
2024-03-21,556.70000000,571.00000000,540.60000000,553.80000000,953921.37200000,2024-03-21 23:59:59.999,530484956.59650000,563996,490822.15900000,273124065.47100000,BNBUSDT
2024-03-22,553.80000000,588.10000000,535.50000000,553.80000000,1181298.51000000,2024-03-22 23:59:59.999,665146195.22310000,712381,597088.42500000,336453582.36860000,BNBUSDT
2024-03-23,553.80000000,567.70000000,543.40000000,551.90000000,608753.32900000,2024-03-23 23:59:59.999,338703185.90310000,381050,300426.23100000,167212492.71340000,BNBUSDT
2024-03-24,551.90000000,573.00000000,548.70000000,567.70000000,442930.35000000,2024-03-24 23:59:59.999,247685878.07800000,316278,228019.04500000,127551786.51820000,BNBUSDT
2024-03-25,567.80000000,598.00000000,564.40000000,587.00000000,802695.51200000,2024-03-25 23:59:59.999,469579231.51330000,583070,419512.15000000,245519376.50170000,BNBUSDT
2024-03-26,587.10000000,597.00000000,571.90000000,580.40000000,569324.07900000,2024-03-26 23:59:59.999,332801887.09260000,435915,283964.01500000,165946829.63060000,BNBUSDT
2024-03-27,580.40000000,585.60000000,560.30000000,574.30000000,531668.40200000,2024-03-27 23:59:59.999,305741133.05200000,425362,266798.08600000,153468831.58030000,BNBUSDT
2024-03-28,574.20000000,591.70000000,574.10000000,583.40000000,503901.62400000,2024-03-28 23:59:59.999,294749471.64280000,417770,270251.48200000,158116207.35100000,BNBUSDT
2024-03-29,583.40000000,620.00000000,582.10000000,612.50000000,1042401.16900000,2024-03-29 23:59:59.999,635441895.78020000,774967,556926.88900000,339337933.22120000,BNBUSDT
2024-03-30,612.50000000,612.90000000,596.90000000,600.70000000,501020.14800000,2024-03-30 23:59:59.999,303309397.29590000,418779,239371.05200000,144936419.26490000,BNBUSDT
2024-03-31,600.70000000,608.80000000,600.40000000,606.70000000,325136.96700000,2024-03-31 23:59:59.999,196801011.34640000,281965,165444.87300000,100153752.19360000,BNBUSDT
2024-04-01,606.70000000,607.70000000,568.70000000,575.80000000,723114.09000000,2024-04-01 23:59:59.999,422232040.53970000,550127,335240.83600000,195706037.70810000,BNBUSDT
2024-04-02,575.80000000,578.20000000,546.30000000,551.40000000,998260.81400000,2024-04-02 23:59:59.999,557890803.73390000,619723,492854.58400000,275426760.23620000,BNBUSDT
2024-04-03,551.40000000,567.90000000,539.00000000,561.50000000,683925.23300000,2024-04-03 23:59:59.999,380450017.15630000,403926,344570.76300000,191753422.47730000,BNBUSDT
2024-04-04,561.60000000,597.60000000,560.80000000,585.50000000,879640.68000000,2024-04-04 23:59:59.999,513029443.18140000,573215,461868.58400000,269312881.60540000,BNBUSDT
2024-04-05,585.40000000,591.50000000,564.40000000,577.80000000,634206.61900000,2024-04-05 23:59:59.999,367049671.06990000,487996,305955.90400000,177073383.83470000,BNBUSDT
2024-04-06,577.80000000,591.30000000,575.10000000,585.40000000,226975.99600000,2024-04-06 23:59:59.999,132278897.61390000,224088,117560.10500000,68527939.58720000,BNBUSDT
2024-04-07,585.50000000,591.10000000,578.00000000,583.90000000,263849.21600000,2024-04-07 23:59:59.999,154585203.35970000,251758,134389.43600000,78735702.56650000,BNBUSDT
2024-04-08,583.80000000,601.10000000,577.70000000,586.40000000,483568.31200000,2024-04-08 23:59:59.999,285425656.26930000,439330,264174.24200000,155965427.26450000,BNBUSDT
2024-04-09,586.30000000,590.30000000,571.20000000,580.50000000,596275.79200000,2024-04-09 23:59:59.999,345991219.25870000,482272,290685.32300000,168702490.94610000,BNBUSDT
2024-04-10,580.40000000,610.60000000,573.40000000,609.70000000,816050.70000000,2024-04-10 23:59:59.999,483100690.56720000,590395,429234.13000000,254236844.90120000,BNBUSDT
2024-04-11,609.70000000,618.40000000,592.00000000,604.60000000,579678.19400000,2024-04-11 23:59:59.999,350892798.40080000,473253,299213.70100000,181290589.25990000,BNBUSDT
2024-04-12,604.60000000,634.50000000,571.00000000,595.60000000,1517722.65800000,2024-04-12 23:59:59.999,922093314.93890000,1060352,767444.37800000,467016131.48900000,BNBUSDT
2024-04-13,595.60000000,600.20000000,508.00000000,553.10000000,1761628.47300000,2024-04-13 23:59:59.999,988296299.56080000,1267107,866685.16600000,486598854.69950000,BNBUSDT
2024-04-14,553.00000000,576.00000000,536.10000000,566.40000000,965488.00300000,2024-04-14 23:59:59.999,533164946.82690000,692805,491692.34100000,271628980.72530000,BNBUSDT
2024-04-15,566.40000000,585.50000000,544.70000000,552.70000000,698443.30300000,2024-04-15 23:59:59.999,395592622.75260000,596403,345855.78500000,195898509.38830000,BNBUSDT
2024-04-16,552.70000000,554.20000000,522.80000000,537.60000000,623668.81300000,2024-04-16 23:59:59.999,336470058.89080000,452185,304922.90900000,164565873.95930000,BNBUSDT
2024-04-17,537.50000000,547.90000000,512.60000000,534.10000000,657909.35800000,2024-04-17 23:59:59.999,350644262.60270000,464395,320981.62600000,171208365.50970000,BNBUSDT
2024-04-18,534.00000000,555.90000000,527.00000000,552.10000000,589697.29600000,2024-04-18 23:59:59.999,322107047.89270000,470350,316463.90200000,172896600.29090000,BNBUSDT
2024-04-19,552.00000000,564.30000000,524.00000000,554.00000000,545504.18300000,2024-04-19 23:59:59.999,299560802.64020000,367418,269449.71400000,148051208.00690000,BNBUSDT
2024-04-20,554.10000000,574.30000000,548.80000000,570.90000000,242132.85900000,2024-04-20 23:59:59.999,136141960.46300000,214259,125243.22200000,70460483.21020000,BNBUSDT
2024-04-21,570.90000000,582.60000000,566.30000000,579.60000000,277755.72400000,2024-04-21 23:59:59.999,159867167.93530000,259682,145080.31800000,83541997.51420000,BNBUSDT
2024-04-22,579.60000000,608.70000000,578.40000000,604.50000000,522892.15700000,2024-04-22 23:59:59.999,312535591.88830000,421292,264368.71700000,157917800.30980000,BNBUSDT
2024-04-23,604.40000000,618.30000000,598.70000000,606.20000000,556883.34400000,2024-04-23 23:59:59.999,338016342.92970000,467839,289972.31200000,176045137.62590000,BNBUSDT
2024-04-24,606.20000000,618.50000000,592.60000000,608.80000000,656953.67700000,2024-04-24 23:59:59.999,398136610.03930000,544681,332901.77000000,201750686.75260000,BNBUSDT
2024-04-25,608.80000000,617.90000000,600.70000000,613.20000000,453745.51700000,2024-04-25 23:59:59.999,276456819.92680000,353114,234863.89400000,143112189.83310000,BNBUSDT
2024-04-26,613.30000000,615.00000000,597.00000000,598.00000000,302119.88400000,2024-04-26 23:59:59.999,182921811.31280000,269508,141042.76700000,85400758.91250000,BNBUSDT
2024-04-27,598.00000000,599.70000000,585.00000000,596.20000000,268783.91200000,2024-04-27 23:59:59.999,159075524.04250000,233820,126172.26900000,74683729.51930000,BNBUSDT
2024-04-28,596.20000000,609.00000000,596.20000000,600.20000000,258059.43100000,2024-04-28 23:59:59.999,155563327.32730000,206703,133451.22500000,80443610.86820000,BNBUSDT
2024-04-29,600.20000000,602.80000000,581.30000000,592.80000000,330474.00500000,2024-04-29 23:59:59.999,194895190.94590000,271926,160573.30600000,94733598.07970000,BNBUSDT
2024-04-30,592.80000000,604.30000000,555.70000000,578.40000000,766513.44600000,2024-04-30 23:59:59.999,442024066.47450000,486465,381771.83300000,220252556.34800000,BNBUSDT
2024-05-01,578.40000000,580.40000000,536.70000000,561.80000000,669027.31800000,2024-05-01 23:59:59.999,371042856.39670000,427425,334188.49600000,185280961.67540000,BNBUSDT
2024-05-02,561.80000000,565.90000000,539.50000000,560.50000000,359794.31500000,2024-05-02 23:59:59.999,200004508.94470000,250921,186000.36200000,103351107.61530000,BNBUSDT
2024-05-03,560.50000000,590.00000000,558.90000000,587.00000000,342906.43300000,2024-05-03 23:59:59.999,196300747.86000000,257575,174598.70600000,99981862.07150000,BNBUSDT
2024-05-04,587.00000000,593.60000000,582.50000000,585.70000000,197129.25100000,2024-05-04 23:59:59.999,115907821.40020000,210303,100754.27300000,59247616.88030000,BNBUSDT
2024-05-05,585.70000000,595.00000000,579.30000000,592.00000000,180458.23600000,2024-05-05 23:59:59.999,106025278.22710000,180794,90484.95200000,53184948.64630000,BNBUSDT
2024-05-06,592.00000000,602.30000000,583.10000000,588.20000000,278669.00500000,2024-05-06 23:59:59.999,164915187.63340000,248490,141943.91800000,84020361.37790000,BNBUSDT
2024-05-07,588.20000000,600.40000000,576.00000000,576.50000000,289488.70900000,2024-05-07 23:59:59.999,170615635.12220000,266127,145582.53000000,85855848.60960000,BNBUSDT
2024-05-08,576.50000000,590.00000000,574.40000000,588.60000000,297016.61700000,2024-05-08 23:59:59.999,173445200.09710000,249379,154885.80100000,90466411.80010000,BNBUSDT
2024-05-09,588.60000000,605.80000000,586.30000000,596.80000000,464857.60100000,2024-05-09 23:59:59.999,277461169.03200000,332988,235310.80200000,140497811.20410000,BNBUSDT
2024-05-10,596.80000000,597.00000000,581.50000000,585.60000000,296215.51600000,2024-05-10 23:59:59.999,174757720.30650000,243047,149140.71900000,88000174.01730000,BNBUSDT
2024-05-11,585.70000000,594.50000000,580.80000000,592.20000000,210698.30500000,2024-05-11 23:59:59.999,123879065.46740000,176392,110856.40600000,65157095.58090000,BNBUSDT
2024-05-12,592.20000000,600.10000000,587.30000000,594.80000000,191190.56200000,2024-05-12 23:59:59.999,113647065.61950000,197594,99884.34400000,59380608.41010000,BNBUSDT
2024-05-13,594.80000000,598.40000000,585.20000000,591.70000000,389810.28600000,2024-05-13 23:59:59.999,231181529.92760000,289913,202020.78200000,119809450.11960000,BNBUSDT
2024-05-14,591.70000000,593.10000000,562.00000000,567.10000000,453308.31600000,2024-05-14 23:59:59.999,260670269.09210000,326414,197408.49500000,113573835.74700000,BNBUSDT
2024-05-15,567.10000000,587.30000000,560.00000000,581.00000000,402812.99300000,2024-05-15 23:59:59.999,231640318.72610000,368277,205975.60000000,118462827.96140000,BNBUSDT
2024-05-16,581.00000000,586.60000000,565.10000000,569.20000000,411937.05600000,2024-05-16 23:59:59.999,237940982.04500000,353258,200161.00300000,115716516.06590000,BNBUSDT
2024-05-17,569.20000000,584.50000000,568.60000000,580.90000000,236919.61600000,2024-05-17 23:59:59.999,136736066.00910000,229514,129057.13500000,74481741.59220000,BNBUSDT
2024-05-18,580.90000000,581.90000000,574.20000000,580.30000000,168074.71100000,2024-05-18 23:59:59.999,97276169.07840000,147254,79240.40400000,45864409.13820000,BNBUSDT
2024-05-19,580.30000000,581.90000000,571.30000000,574.50000000,142157.48500000,2024-05-19 23:59:59.999,82153015.50640000,136817,65461.05200000,37839102.32220000,BNBUSDT
2024-05-20,574.60000000,602.00000000,568.80000000,599.60000000,469252.80600000,2024-05-20 23:59:59.999,273916587.48380000,329460,260534.37900000,152354885.38750000,BNBUSDT
2024-05-21,599.60000000,631.40000000,593.30000000,618.50000000,1023559.61300000,2024-05-21 23:59:59.999,629680133.35340000,714176,542593.38800000,333817937.52500000,BNBUSDT
2024-05-22,618.50000000,626.30000000,610.10000000,614.80000000,404848.48700000,2024-05-22 23:59:59.999,250112541.59000000,358849,203014.34400000,125467545.85430000,BNBUSDT
2024-05-23,614.80000000,617.50000000,580.00000000,599.30000000,607671.94700000,2024-05-23 23:59:59.999,365408323.50650000,452702,287636.08800000,172962658.45320000,BNBUSDT
2024-05-24,599.40000000,605.50000000,588.30000000,600.30000000,251965.17600000,2024-05-24 23:59:59.999,150540221.74700000,234072,122857.32700000,73448527.34080000,BNBUSDT
2024-05-25,600.30000000,606.70000000,599.50000000,602.40000000,121538.95800000,2024-05-25 23:59:59.999,73238183.67870000,152418,60656.81700000,36555098.02640000,BNBUSDT
2024-05-26,602.30000000,605.40000000,598.00000000,600.20000000,122983.66000000,2024-05-26 23:59:59.999,73993292.51300000,136737,58421.59200000,35157440.70110000,BNBUSDT
2024-05-27,600.30000000,614.40000000,599.60000000,603.90000000,229302.37700000,2024-05-27 23:59:59.999,138990897.26280000,213322,115446.80200000,70007104.61700000,BNBUSDT
2024-05-28,603.90000000,606.00000000,593.80000000,601.70000000,284862.98500000,2024-05-28 23:59:59.999,170866428.74290000,276265,138252.74100000,82947402.72810000,BNBUSDT
2024-05-29,601.70000000,603.60000000,593.10000000,595.70000000,212706.25400000,2024-05-29 23:59:59.999,127314783.29320000,297215,104306.50700000,62443538.16620000,BNBUSDT
2024-05-30,595.70000000,602.20000000,586.50000000,595.10000000,225452.34400000,2024-05-30 23:59:59.999,134058231.54140000,247441,114106.63100000,67879041.84060000,BNBUSDT
2024-05-31,595.10000000,599.00000000,590.00000000,593.70000000,168608.05400000,2024-05-31 23:59:59.999,100127890.51890000,192563,84038.11300000,49915396.24100000,BNBUSDT
2024-06-01,593.80000000,608.40000000,593.10000000,601.90000000,156464.89400000,2024-06-01 23:59:59.999,93807304.54330000,168039,88983.01700000,53373596.06170000,BNBUSDT
2024-06-02,601.90000000,606.00000000,601.50000000,602.80000000,62230.59000000,2024-06-02 23:59:59.999,37578788.10920000,63865,34025.75600000,20548348.04740000,BNBUSDT
2024-02-24,0.58230000,0.59980000,0.56970000,0.59690000,95375216.60000000,2024-02-24 23:59:59.999,55999344.71503000,108901,46400031.40000000,27247923.98040000,ADAUSDT
2024-02-25,0.59690000,0.60070000,0.58060000,0.59140000,78055822.80000000,2024-02-25 23:59:59.999,46063972.93495000,96083,39651006.80000000,23392267.83473000,ADAUSDT
2024-02-26,0.59130000,0.62220000,0.57320000,0.61910000,169685875.50000000,2024-02-26 23:59:59.999,101497957.76159000,190810,83550091.20000000,49968705.84166000,ADAUSDT
2024-02-27,0.61920000,0.63000000,0.60730000,0.62390000,194585795.40000000,2024-02-27 23:59:59.999,121024668.33202000,229680,97613630.90000000,60711403.13960000,ADAUSDT
2024-02-28,0.62380000,0.66100000,0.59610000,0.62870000,355791252.90000000,2024-02-28 23:59:59.999,224352078.67888000,447954,174064146.50000000,109746744.73325000,ADAUSDT
2024-02-29,0.62870000,0.70880000,0.62230000,0.65470000,496600842.90000000,2024-02-29 23:59:59.999,336026658.63483000,604376,247707744.00000000,167594142.02563000,ADAUSDT
2024-03-01,0.65490000,0.72000000,0.65290000,0.71950000,227378496.50000000,2024-03-01 23:59:59.999,155568698.98737000,311005,116117956.20000000,79454661.62995000,ADAUSDT
2024-03-02,0.71960000,0.76380000,0.71710000,0.74160000,297746478.50000000,2024-03-02 23:59:59.999,220785937.47027000,462927,151027810.00000000,112021195.78831000,ADAUSDT
2024-03-03,0.74140000,0.74210000,0.68500000,0.72790000,205502738.30000000,2024-03-03 23:59:59.999,148787481.41760000,306795,100955414.60000000,73128408.46437000,ADAUSDT
2024-03-04,0.72800000,0.79860000,0.72190000,0.77010000,404835737.30000000,2024-03-04 23:59:59.999,312249736.49484000,589783,199136739.00000000,153460326.12199000,ADAUSDT
2024-03-05,0.77000000,0.78310000,0.57100000,0.69230000,620713725.80000000,2024-03-05 23:59:59.999,444118823.40343000,894729,308688343.30000000,220996827.39236000,ADAUSDT
2024-03-06,0.69230000,0.75750000,0.66500000,0.73490000,295551593.10000000,2024-03-06 23:59:59.999,211606993.91742000,447647,149837889.60000000,107295815.15994000,ADAUSDT
2024-03-07,0.73500000,0.75500000,0.71810000,0.74270000,207951361.70000000,2024-03-07 23:59:59.999,153740023.25405000,324064,102700672.70000000,75956978.94546000,ADAUSDT
2024-03-08,0.74270000,0.75470000,0.69800000,0.72280000,217116920.90000000,2024-03-08 23:59:59.999,157626461.32917000,314712,110191459.70000000,80011692.88546000,ADAUSDT
2024-03-09,0.72280000,0.74610000,0.72000000,0.74160000,117539314.30000000,2024-03-09 23:59:59.999,86293851.49507000,163789,55280249.00000000,40578708.39300000,ADAUSDT
2024-03-10,0.74160000,0.74400000,0.70000000,0.71660000,124973655.80000000,2024-03-10 23:59:59.999,90608271.57443000,179018,64235817.40000000,46564422.32252000,ADAUSDT
2024-03-11,0.71650000,0.78820000,0.68500000,0.77540000,320630328.70000000,2024-03-11 23:59:59.999,239339603.29899000,439062,160135956.70000000,119597198.66722000,ADAUSDT
2024-03-12,0.77540000,0.77640000,0.70400000,0.74810000,227151117.00000000,2024-03-12 23:59:59.999,169055148.52602000,351488,114814160.10000000,85471808.98916000,ADAUSDT
2024-03-13,0.74820000,0.77310000,0.73570000,0.76380000,168550753.80000000,2024-03-13 23:59:59.999,127304073.46347000,241215,87455464.80000000,66082008.62436000,ADAUSDT
2024-03-14,0.76390000,0.81040000,0.71330000,0.75090000,416026694.00000000,2024-03-14 23:59:59.999,319128649.69798000,586245,208059325.40000000,159582160.37251000,ADAUSDT
2024-03-15,0.75090000,0.76470000,0.66900000,0.72740000,342389407.20000000,2024-03-15 23:59:59.999,244411931.19361000,513288,164905536.20000000,117827924.63213000,ADAUSDT
2024-03-16,0.72740000,0.73550000,0.65000000,0.65910000,253748203.30000000,2024-03-16 23:59:59.999,176134706.22267000,319802,121772437.90000000,84615188.30873000,ADAUSDT
2024-03-17,0.65910000,0.68810000,0.62880000,0.68140000,188639901.30000000,2024-03-17 23:59:59.999,125863821.79279000,231188,95151474.80000000,63545400.53977000,ADAUSDT
2024-03-18,0.68140000,0.69900000,0.64200000,0.66030000,193908706.10000000,2024-03-18 23:59:59.999,129682515.77206000,245933,97543870.20000000,65307362.77355000,ADAUSDT
2024-03-19,0.66030000,0.66610000,0.58000000,0.58640000,350014516.90000000,2024-03-19 23:59:59.999,215596512.75783000,417484,164558625.80000000,101391920.87819000,ADAUSDT
2024-03-20,0.58640000,0.64410000,0.56890000,0.63960000,283086563.50000000,2024-03-20 23:59:59.999,171283154.80489000,322920,142214937.90000000,86041232.66662000,ADAUSDT
2024-03-21,0.63950000,0.64840000,0.61780000,0.63180000,162134047.40000000,2024-03-21 23:59:59.999,102745180.04122000,193436,79305941.90000000,50264210.64951000,ADAUSDT
2024-03-22,0.63190000,0.64270000,0.59870000,0.61470000,138778065.10000000,2024-03-22 23:59:59.999,85878223.96651000,171082,66922118.70000000,41453090.72887000,ADAUSDT
2024-03-23,0.61470000,0.63940000,0.61030000,0.62320000,79575095.90000000,2024-03-23 23:59:59.999,49964577.28514000,107471,37875202.50000000,23787267.01965000,ADAUSDT
2024-03-24,0.62310000,0.64820000,0.62240000,0.64680000,80674633.10000000,2024-03-24 23:59:59.999,51336486.07365000,106270,40417223.90000000,25732070.27681000,ADAUSDT
2024-03-25,0.64690000,0.66840000,0.63790000,0.65670000,129205089.70000000,2024-03-25 23:59:59.999,84465595.60490000,165495,66530838.00000000,43501664.82615000,ADAUSDT
2024-03-26,0.65660000,0.68370000,0.65170000,0.66500000,128211683.40000000,2024-03-26 23:59:59.999,85530264.10631000,168073,64970712.20000000,43347491.94050000,ADAUSDT
2024-03-27,0.66500000,0.67100000,0.63010000,0.64780000,141784476.20000000,2024-03-27 23:59:59.999,92144249.56748000,186186,69223053.70000000,44986618.84803000,ADAUSDT
2024-03-28,0.64780000,0.65800000,0.63520000,0.65110000,92872752.80000000,2024-03-28 23:59:59.999,60325706.77258000,120367,46324958.30000000,30095038.98665000,ADAUSDT
2024-03-29,0.65110000,0.66780000,0.63500000,0.66430000,129589892.20000000,2024-03-29 23:59:59.999,84561913.52930000,160826,64343723.20000000,41982191.93996000,ADAUSDT
2024-03-30,0.66430000,0.66910000,0.64160000,0.64360000,89397036.80000000,2024-03-30 23:59:59.999,58519808.99561000,111949,44983509.00000000,29444572.57968000,ADAUSDT
2024-03-31,0.64350000,0.65350000,0.64180000,0.65010000,61338789.90000000,2024-03-31 23:59:59.999,39725727.27124000,78181,33774561.80000000,21874865.12917000,ADAUSDT
2024-04-01,0.65010000,0.65150000,0.60500000,0.62120000,156775712.20000000,2024-04-01 23:59:59.999,97840424.39330000,179277,74373236.50000000,46392517.03512000,ADAUSDT
2024-04-02,0.62110000,0.62140000,0.57230000,0.58070000,194496435.10000000,2024-04-02 23:59:59.999,114586025.02603000,207367,94342969.00000000,55559014.08302000,ADAUSDT
2024-04-03,0.58070000,0.59500000,0.56220000,0.56930000,117116217.30000000,2024-04-03 23:59:59.999,67981028.73763000,135731,56538717.90000000,32839718.04934000,ADAUSDT
2024-04-04,0.56930000,0.59670000,0.55880000,0.58310000,134498067.60000000,2024-04-04 23:59:59.999,77831077.95661000,127600,68257885.10000000,39508604.01600000,ADAUSDT
2024-04-05,0.58310000,0.58490000,0.55930000,0.57410000,106755812.60000000,2024-04-05 23:59:59.999,60988361.32152000,100346,53142236.30000000,30358613.12380000,ADAUSDT
2024-04-06,0.57410000,0.58960000,0.57140000,0.58360000,50089819.80000000,2024-04-06 23:59:59.999,29118920.52321000,56259,25807915.20000000,15001188.12738000,ADAUSDT
2024-04-07,0.58370000,0.59720000,0.58170000,0.58920000,71643798.60000000,2024-04-07 23:59:59.999,42279445.40078000,72584,35292170.70000000,20825176.83707000,ADAUSDT
2024-04-08,0.58930000,0.61660000,0.57930000,0.61370000,112868465.70000000,2024-04-08 23:59:59.999,68122017.02044000,122567,55174886.20000000,33289002.98017000,ADAUSDT
2024-04-09,0.61370000,0.62420000,0.59030000,0.59120000,140670945.70000000,2024-04-09 23:59:59.999,85268160.43877000,155088,67206089.40000000,40760915.84685000,ADAUSDT
2024-04-10,0.59120000,0.59410000,0.55720000,0.58620000,146079444.20000000,2024-04-10 23:59:59.999,84358284.19816000,167863,73351461.50000000,42377507.19891000,ADAUSDT
2024-04-11,0.58620000,0.59450000,0.57550000,0.58580000,80939649.60000000,2024-04-11 23:59:59.999,47367800.70575000,90706,38970880.00000000,22805924.45639000,ADAUSDT
2024-04-12,0.58580000,0.59240000,0.45000000,0.50270000,446034030.90000000,2024-04-12 23:59:59.999,227864370.22858000,443395,217701322.50000000,111114379.66515000,ADAUSDT
2024-04-13,0.50270000,0.51640000,0.39940000,0.44490000,475184725.60000000,2024-04-13 23:59:59.999,218903488.08946000,536006,229174244.90000000,105571583.30680000,ADAUSDT
2024-04-14,0.44480000,0.47780000,0.43220000,0.46730000,362259711.30000000,2024-04-14 23:59:59.999,165123724.08509000,332613,182669510.10000000,83246776.78863000,ADAUSDT
2024-04-15,0.46730000,0.49520000,0.43880000,0.46100000,269902887.30000000,2024-04-15 23:59:59.999,126454142.74097000,237149,135575283.50000000,63561152.87636000,ADAUSDT
2024-04-16,0.46100000,0.47810000,0.43910000,0.45830000,171457504.80000000,2024-04-16 23:59:59.999,78289241.86448000,180901,85973791.80000000,39232886.47170000,ADAUSDT
2024-04-17,0.45830000,0.46510000,0.42720000,0.44400000,186425966.00000000,2024-04-17 23:59:59.999,83021245.84132000,185276,91097227.30000000,40587805.49857000,ADAUSDT
2024-04-18,0.44410000,0.46100000,0.43430000,0.45800000,132581719.00000000,2024-04-18 23:59:59.999,59534843.67902000,134862,66685749.90000000,29950976.10025000,ADAUSDT
2024-04-19,0.45800000,0.47580000,0.42270000,0.46820000,213036756.40000000,2024-04-19 23:59:59.999,96883822.44349000,198336,104681251.00000000,47607170.05329000,ADAUSDT
2024-04-20,0.46810000,0.50830000,0.46430000,0.50720000,177539872.50000000,2024-04-20 23:59:59.999,86698491.79806000,171139,89474193.90000000,43702746.01377000,ADAUSDT
2024-04-21,0.50730000,0.51260000,0.48740000,0.49930000,97169818.80000000,2024-04-21 23:59:59.999,48677850.99213000,105342,47202763.50000000,23655323.83543000,ADAUSDT
2024-04-22,0.49940000,0.52250000,0.49480000,0.51670000,109611168.00000000,2024-04-22 23:59:59.999,56031727.16984000,127940,56345289.60000000,28797455.42926000,ADAUSDT
